asr,diar,method,clip_id,language,duration,n_speakers,speakers,overlap_frac_of_speech,overlap,hyp_missing,WER,cpWER,WDER,DER,JER,DER_ctrl,JER_ctrl,n_units,n_applied,n_words_relabelled,rogue,wer_errors,wer_len,cp_errors,cp_len,wder_errors,wder_len,err_miss_sec,err_fa_sec,err_conf_sec,ref_speech_sec,sys,sys_ctrl
indicconformer,sortformer_stream,rule,PRAzUz0GANs__000223000_000283000,Kannada,60.0000,2,2,0.0822,high (>7.0%),False,85.5670,90.7216,40.9639,62.2070,58.1604,62.2070,58.1604,10.0000,0.0000,0.0000,False,166.0000,194.0000,176.0000,194.0000,34.0000,83.0000,5.1800,6.6200,27.2100,62.7100,indicconformer__sortformer_stream+rule,indicconformer__sortformer_stream
indicconformer,sortformer_stream,rule,PSIzXy5-y2E__000002000_000918000,Devanagari (hi/mr),916.0000,3,3,0.0434,mid (2.2%-7.0%],False,69.7984,83.6694,33.9117,56.3733,66.0863,55.6664,65.4770,153.0000,30.0000,35.0000,False,1731.0000,2480.0000,2075.0000,2480.0000,430.0000,1268.0000,109.7000,73.7400,318.1700,889.8000,indicconformer__sortformer_stream+rule,indicconformer__sortformer_stream
indicconformer,sortformer_stream,rule,PVDfS7lcJHY__000000000_000360000,Kannada,360.0000,6,5+,0.1127,high (>7.0%),False,83.7838,90.4440,41.7391,61.0942,79.2797,60.3219,77.2839,56.0000,22.0000,30.0000,False,868.0000,1036.0000,937.0000,1036.0000,144.0000,345.0000,27.7100,25.2900,181.9500,384.5700,indicconformer__sortformer_stream+rule,indicconformer__sortformer_stream
indicconformer,sortformer_stream,rule,Pjre5dpnKGA__000000000_000330000,Kannada,330.0000,4,4,0.0933,high (>7.0%),False,83.3550,87.5163,36.1314,47.5169,65.7759,50.2458,67.1868,39.0000,10.0000,12.0000,False,641.0000,769.0000,673.0000,769.0000,99.0000,274.0000,18.3100,23.7500,117.4400,335.6700,indicconformer__sortformer_stream+rule,indicconformer__sortformer_stream
indicconformer,sortformer_stream,rule,QhpjuNTZoA8__000000000_000586000,Kannada,586.0000,3,3,0.0512,mid (2.2%-7.0%],False,73.6005,80.6616,29.2363,30.4568,42.0942,30.4339,41.8028,80.0000,15.0000,20.0000,False,1157.0000,1572.0000,1268.0000,1572.0000,245.0000,838.0000,26.1000,16.6000,143.5400,611.4900,indicconformer__sortformer_stream+rule,indicconformer__sortformer_stream
indicconformer,sortformer_stream,rule,QuA_B6IZ6Ls__000061000_001863000,Devanagari (hi/mr),1802.0000,4,4,0.3694,high (>7.0%),False,100.0000,100.0000,68.6013,60.8871,62.2246,60.3269,61.6469,228.0000,47.0000,74.0000,False,6635.0000,6635.0000,6635.0000,6635.0000,1903.0000,2774.0000,969.4400,93.8600,583.0700,2703.9700,indicconformer__sortformer_stream+rule,indicconformer__sortformer_stream
indicconformer,sortformer_stream,rule,RL2fhIEEbZg__000000000_000065000,Telugu,65.0000,3,3,0.0563,mid (2.2%-7.0%],False,67.6829,67.6829,6.9444,11.3487,40.0014,11.3487,40.0014,8.0000,1.0000,1.0000,False,111.0000,164.0000,111.0000,164.0000,5.0000,72.0000,0.5800,5.0700,1.7800,65.4700,indicconformer__sortformer_stream+rule,indicconformer__sortformer_stream
indicconformer,sortformer_stream,rule,RL2fhIEEbZg__000066000_001034000,Telugu,968.0000,3,3,0.0719,high (>7.0%),False,69.2218,72.2179,11.5696,32.4113,35.4676,31.6195,34.3983,156.0000,49.0000,68.0000,False,1779.0000,2570.0000,1856.0000,2570.0000,143.0000,1236.0000,82.6600,81.1400,164.5100,1012.9500,indicconformer__sortformer_stream+rule,indicconformer__sortformer_stream
indicconformer,sortformer_stream,rule,RWTmftezCwI__000000000_000060000,Malayalam,60.0000,2,2,0.0244,mid (2.2%-7.0%],False,75.6303,75.6303,1.6949,16.1440,25.8149,16.1440,25.8149,5.0000,0.0000,0.0000,False,90.0000,119.0000,90.0000,119.0000,1.0000,59.0000,1.7400,1.6900,5.9400,58.0400,indicconformer__sortformer_stream+rule,indicconformer__sortformer_stream
indicconformer,sortformer_stream,rule,RZUZyvRzi80__000000000_000336000,Punjabi,336.0000,4,4,0.0001,low (<=2.2%),False,30.1382,60.0000,20.5650,17.8655,34.3328,17.8655,34.3328,13.0000,2.0000,2.0000,False,327.0000,1085.0000,651.0000,1085.0000,182.0000,885.0000,13.5700,3.5200,40.7300,323.6400,indicconformer__sortformer_stream+rule,indicconformer__sortformer_stream
indicconformer,sortformer_stream,rule,SZ7ay4OjfAE__000000000_000897000,Telugu,897.0000,5,5+,0.1794,high (>7.0%),False,83.6035,93.0523,74.3056,63.1557,76.6845,61.2744,75.1769,154.0000,53.0000,63.0000,False,1805.0000,2159.0000,2009.0000,2159.0000,535.0000,720.0000,147.9700,45.3500,445.5500,1011.5800,indicconformer__sortformer_stream+rule,indicconformer__sortformer_stream
indicconformer,sortformer_stream,rule,T3I2T-cfhG4__000160000_000210000,Devanagari (hi/mr),50.0000,2,2,0.0000,low (<=2.2%),False,45.6897,45.6897,0.0000,10.6238,12.4727,10.6238,12.4727,6.0000,0.0000,0.0000,False,53.0000,116.0000,53.0000,116.0000,0.0000,88.0000,1.0500,3.0300,0.9100,46.9700,indicconformer__sortformer_stream+rule,indicconformer__sortformer_stream
indicconformer,sortformer_stream,rule,TU3M6wSQV_g__000099000_000171000,Telugu,72.0000,2,2,0.0451,mid (2.2%-7.0%],False,68.5185,69.9074,4.8544,17.6660,34.8330,18.9940,36.1338,17.0000,7.0000,11.0000,False,148.0000,216.0000,151.0000,216.0000,5.0000,103.0000,3.8700,2.1100,7.1900,74.5500,indicconformer__sortformer_stream+rule,indicconformer__sortformer_stream
indicconformer,sortformer_stream,rule,Tlha36rSd5o__000240000_000374000,Tamil,134.0000,2,2,0.0000,low (<=2.2%),False,77.9874,78.6164,0.6711,13.2006,10.8592,13.2006,10.8592,16.0000,0.0000,0.0000,False,248.0000,318.0000,250.0000,318.0000,1.0000,149.0000,6.4700,9.0700,0.9700,125.0700,indicconformer__sortformer_stream+rule,indicconformer__sortformer_stream
indicconformer,sortformer_stream,rule,TrPnW5kLAyQ__000093000_000513000,Devanagari (hi/mr),420.0000,4,4,0.0501,mid (2.2%-7.0%],False,68.8808,75.6142,16.0558,34.9669,47.0755,33.8646,45.2791,54.0000,8.0000,11.0000,False,757.0000,1099.0000,831.0000,1099.0000,92.0000,573.0000,47.2700,19.7500,70.9700,394.6300,indicconformer__sortformer_stream+rule,indicconformer__sortformer_stream
indicconformer,sortformer_stream,rule,U_EHjxThUgc__000181000_000289000,Bengali,108.0000,3,3,0.0529,mid (2.2%-7.0%],False,44.1472,64.8829,17.6471,28.8552,46.7863,28.8552,46.7863,5.0000,0.0000,0.0000,False,132.0000,299.0000,194.0000,299.0000,36.0000,204.0000,6.3000,5.2400,20.8500,112.2500,indicconformer__sortformer_stream+rule,indicconformer__sortformer_stream
indicconformer,sortformer_stream,rule,VHlIFsHPWbk__000023000_000470000,Odia,447.0000,4,4,0.0269,mid (2.2%-7.0%],False,53.6494,77.6524,48.2565,63.2626,76.8078,63.3874,76.9460,37.0000,6.0000,7.0000,False,713.0000,1329.0000,1032.0000,1329.0000,429.0000,889.0000,12.7900,19.0100,252.1100,448.7800,indicconformer__sortformer_stream+rule,indicconformer__sortformer_stream
indicconformer,sortformer_stream,rule,VKY0uuZ6Om8__000575000_000935000,Devanagari (hi/mr),360.0000,3,3,0.1718,high (>7.0%),False,70.2878,79.8514,26.7094,52.2927,58.0020,54.0048,60.5842,57.0000,13.0000,18.0000,False,757.0000,1077.0000,860.0000,1077.0000,125.0000,468.0000,65.7700,34.1500,119.3800,419.3700,indicconformer__sortformer_stream+rule,indicconformer__sortformer_stream
indicconformer,sortformer_stream,rule,VY_4x1scS-Y__000013000_000121000,Tamil,108.0000,4,4,0.0427,mid (2.2%-7.0%],False,94.9405,95.2381,10.1695,66.1912,84.0672,66.2634,84.1845,11.0000,3.0000,4.0000,False,319.0000,336.0000,320.0000,336.0000,6.0000,59.0000,16.7300,2.9100,53.6800,110.7700,indicconformer__sortformer_stream+rule,indicconformer__sortformer_stream
indicconformer,sortformer,baseline,0AEEA8NyVwY__000011000_000609000,Devanagari (hi/mr),598.0000,3,3,0.0047,low (<=2.2%),False,57.0893,57.1643,2.8221,7.0773,8.4541,7.0826,8.3804,,,,,761.0000,1333.0000,762.0000,1333.0000,23.0000,815.0000,24.6500,14.5300,0.7500,564.2000,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,0SoItGfM_sY__000007000_000088000,Kannada,81.0000,5,5+,0.0000,low (<=2.2%),False,64.8485,67.2727,12.1739,38.7466,70.8348,41.0645,74.9309,,,,,107.0000,165.0000,111.0000,165.0000,14.0000,115.0000,4.6900,8.6800,13.7100,69.8900,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,0VEwL9XZ0LY__000261000_000557000,Devanagari (hi/mr),296.0000,2,2,0.0355,mid (2.2%-7.0%],False,30.6987,31.9588,2.3968,25.0337,26.7690,24.8436,25.9046,,,,,268.0000,873.0000,279.0000,873.0000,18.0000,751.0000,41.0400,17.5400,13.8500,289.3300,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,0esIFSOAcFs__000000000_000913000,Gujarati,913.0000,3,3,0.0232,mid (2.2%-7.0%],True,,,,100.0000,100.0000,100.0000,100.0000,,,,,,,,,,,925.5800,0.0000,0.0000,925.5800,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,0p6cktLGIfY__000012000_000930000,Gujarati,918.0000,6,5+,0.0329,mid (2.2%-7.0%],True,,,,100.0000,100.0000,100.0000,100.0000,,,,,,,,,,,831.3000,0.0000,0.0000,831.3000,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,13VBh0Z6QmE__000000000_000904000,Tamil,904.0000,4,4,0.0290,mid (2.2%-7.0%],True,,,,100.0000,100.0000,100.0000,100.0000,,,,,,,,,,,887.0800,0.0000,0.0000,887.0800,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,1LFl5JEipII__000000000_000597000,Bengali,597.0000,5,5+,0.1006,high (>7.0%),False,93.9623,95.5346,49.7436,46.8938,57.7789,47.6729,59.4304,,,,,1494.0000,1590.0000,1519.0000,1590.0000,97.0000,195.0000,107.5600,7.7600,162.1600,591.7200,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,2HGP34TNvjg__000084000_000194000,Odia,110.0000,2,2,0.0128,low (<=2.2%),False,58.7838,59.1216,2.0202,31.4571,34.9398,31.4571,34.9398,,,,,174.0000,296.0000,175.0000,296.0000,4.0000,198.0000,13.2100,6.5000,12.3700,101.9800,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,2LN6vb7EBn0__000098000_000394000,Tamil,296.0000,3,3,0.0238,mid (2.2%-7.0%],False,98.9348,98.9348,50.0000,34.4581,37.6110,34.5104,37.4006,,,,,743.0000,751.0000,743.0000,751.0000,15.0000,30.0000,39.3400,33.8200,25.6900,286.8700,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,2T4pjueLrsk__000677000_001290000,Gujarati,613.0000,4,4,0.0342,mid (2.2%-7.0%],False,92.1348,92.1348,15.6805,47.9066,66.9592,48.3389,67.1831,,,,,2132.0000,2314.0000,2132.0000,2314.0000,53.0000,338.0000,98.6900,58.1500,103.5900,543.6200,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,2gGHQgj9yno__000000000_000099000,Gujarati,99.0000,4,4,0.0798,high (>7.0%),False,93.3333,93.6842,16.6667,36.0342,43.6871,36.0342,43.5840,,,,,266.0000,285.0000,267.0000,285.0000,5.0000,30.0000,27.3100,6.0100,1.2800,96.0200,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,2iMXYxBTwbM__000339000_000401000,Devanagari (hi/mr),62.0000,3,3,0.1275,high (>7.0%),False,96.2766,96.2766,50.0000,82.5455,81.5562,81.2325,81.0216,,,,,181.0000,188.0000,181.0000,188.0000,13.0000,26.0000,15.9200,15.1100,16.1200,57.1200,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,37dND_0r6S8__000060000_000222000,Tamil,162.0000,2,2,0.0896,high (>7.0%),False,99.8205,99.8205,0.0000,48.1604,53.8562,48.1604,53.8562,,,,,556.0000,557.0000,556.0000,557.0000,0.0000,1.0000,16.8100,22.9700,41.5100,168.7900,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,4Qg2jWP6_T0__000136000_000202000,Punjabi,66.0000,3,3,0.2093,high (>7.0%),False,93.2331,93.9850,36.7347,74.4566,73.2403,86.4896,79.9733,,,,,248.0000,266.0000,250.0000,266.0000,18.0000,49.0000,11.7400,17.2500,23.4200,70.3900,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,6-726qTlYeg__000102000_000162000,Malayalam,60.0000,2,2,0.1610,high (>7.0%),False,96.2617,95.3271,17.3077,45.4702,49.7041,53.8263,54.0584,,,,,206.0000,214.0000,204.0000,214.0000,9.0000,52.0000,7.9800,10.1600,13.5300,69.6500,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,6ZeRgvDHwcI__000006000_000100000,Gujarati,94.0000,2,2,0.0125,low (<=2.2%),False,89.4180,89.9471,54.0000,65.2765,60.1203,70.1422,64.7038,,,,,169.0000,189.0000,170.0000,189.0000,27.0000,50.0000,24.1300,10.1900,7.0000,63.3000,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,6f6TLzlP8Wk__000082000_000144000,Punjabi,62.0000,2,2,0.0510,mid (2.2%-7.0%],False,100.0000,102.1186,64.4737,59.5177,63.5672,63.6101,68.1689,,,,,236.0000,236.0000,241.0000,236.0000,49.0000,76.0000,6.9400,6.8400,21.2700,58.8900,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,7L4gi7Ncc0s__000090000_000148000,Malayalam,58.0000,2,2,0.0000,low (<=2.2%),False,49.6000,52.8000,1.8692,18.4121,25.4352,18.4121,25.4352,,,,,62.0000,125.0000,66.0000,125.0000,2.0000,107.0000,5.0400,2.3200,2.8900,55.6700,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,7WhVNRHbjIY__000091000_001089000,Tamil,998.0000,5,5+,0.0133,low (<=2.2%),True,,,,100.0000,100.0000,100.0000,100.0000,,,,,,,,,,,996.6800,0.0000,0.0000,996.6800,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,7YfsQPYY-W0__000351000_000411000,Odia,60.0000,2,2,0.1219,high (>7.0%),False,100.0000,100.0000,28.5714,56.6537,59.3346,58.9416,60.9389,,,,,208.0000,208.0000,208.0000,208.0000,4.0000,14.0000,10.4500,8.8300,17.1200,64.2500,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,7c9ePKgqams__000299000_000869000,Telugu,570.0000,4,4,0.0055,low (<=2.2%),False,54.9277,55.8476,4.1475,36.9822,62.0934,37.9834,62.5465,,,,,836.0000,1522.0000,850.0000,1522.0000,45.0000,1085.0000,56.5500,18.4300,129.6500,553.3200,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,7k-xDqNjESc__000073000_000981000,Malayalam,908.0000,4,4,0.0421,mid (2.2%-7.0%],True,,,,100.0000,100.0000,100.0000,100.0000,,,,,,,,,,,897.5900,0.0000,0.0000,897.5900,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,83gP2vLH7UY__000255000_002005000,Devanagari (hi/mr),1750.0000,5,5+,0.2022,high (>7.0%),True,,,,100.0000,100.0000,100.0000,100.0000,,,,,,,,,,,2043.6200,0.0000,0.0000,2043.6200,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,86mMTUeDiR8__000181000_001079000,Bengali,898.0000,5,5+,0.0517,mid (2.2%-7.0%],True,,,,100.0000,100.0000,100.0000,100.0000,,,,,,,,,,,823.1500,0.0000,0.0000,823.1500,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,87Zbup3ohcw__000106000_000445000,Tamil,339.0000,4,4,0.0152,low (<=2.2%),False,75.9680,75.9680,0.0000,15.7645,30.7356,15.7645,30.7356,,,,,569.0000,749.0000,569.0000,749.0000,0.0000,298.0000,23.1100,14.5600,12.8000,320.1500,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,8Ve4SWhlrrA__000000000_000070000,Odia,70.0000,2,2,0.0000,low (<=2.2%),False,24.8120,24.8120,0.0000,2.1000,7.5396,2.1000,7.5396,,,,,33.0000,133.0000,33.0000,133.0000,0.0000,125.0000,0.3400,1.0000,0.0000,63.8100,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,8mvORuRHw2U__000000000_001197000,Gujarati,1197.0000,4,4,0.0417,mid (2.2%-7.0%],True,,,,100.0000,100.0000,100.0000,100.0000,,,,,,,,,,,1159.3200,0.0000,0.0000,1159.3200,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,8o7jKmq6HsM__000030000_001770000,Devanagari (hi/mr),1740.0000,6,5+,0.0471,mid (2.2%-7.0%],True,,,,100.0000,100.0000,100.0000,100.0000,,,,,,,,,,,1767.2600,0.0000,0.0000,1767.2600,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,8pkp-lpMJP0__000326000_000926000,Telugu,600.0000,8,5+,0.2032,high (>7.0%),False,80.8469,83.5179,21.2693,48.1134,80.3920,50.1005,81.4575,,,,,1241.0000,1535.0000,1282.0000,1535.0000,124.0000,583.0000,171.5700,13.6400,149.8900,696.4800,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,8r2Nltl0W4o__000259000_000320000,Punjabi,61.0000,2,2,0.0227,mid (2.2%-7.0%],False,51.7787,51.7787,0.0000,26.1799,61.2805,17.7767,57.0984,,,,,131.0000,253.0000,131.0000,253.0000,0.0000,159.0000,3.2700,2.3400,10.3100,60.8100,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,90uAd6xpTPo__000016000_000408000,Devanagari (hi/mr),392.0000,4,4,0.0067,low (<=2.2%),False,100.0000,107.0132,96.3899,43.3477,54.2688,43.2602,54.1867,,,,,1212.0000,1212.0000,1297.0000,1212.0000,801.0000,831.0000,22.9600,9.4600,126.1200,365.7400,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,9Aw8kg8w5Xo__000000000_000083000,Telugu,83.0000,4,4,0.0216,low (<=2.2%),False,57.7889,58.7940,1.6667,8.3659,46.1251,18.4660,54.7900,,,,,115.0000,199.0000,117.0000,199.0000,2.0000,120.0000,2.4400,2.8400,1.5700,81.8800,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,9_GMxc_JjyI__000236000_000368000,Kannada,132.0000,2,2,0.0602,mid (2.2%-7.0%],False,57.4124,58.4906,3.0888,20.9480,47.8126,21.2528,44.3804,,,,,213.0000,371.0000,217.0000,371.0000,8.0000,259.0000,8.8200,8.3200,11.7200,137.7700,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,ARCKJrGkITw__000014000_000496000,Telugu,482.0000,3,3,0.0844,high (>7.0%),False,57.0182,82.4000,26.6156,46.2355,59.2961,46.8633,58.9864,,,,,784.0000,1375.0000,1133.0000,1375.0000,243.0000,913.0000,51.1500,24.4100,158.6600,506.5800,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,ARZl7LT0UC0__000073000_000130000,Telugu,57.0000,3,3,0.0905,high (>7.0%),False,90.1961,90.1961,27.0833,27.9902,42.9203,28.2181,48.6206,,,,,138.0000,153.0000,138.0000,153.0000,13.0000,48.0000,4.5100,3.9000,8.7900,61.4500,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,A_dohDOK6Ic__000000000_000600000,Devanagari (hi/mr),600.0000,3,3,0.0048,low (<=2.2%),False,100.0000,100.0000,34.9250,43.2621,59.8779,43.3036,59.7916,,,,,1829.0000,1829.0000,1829.0000,1829.0000,256.0000,733.0000,17.9800,10.4700,221.7000,578.2200,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,B2ScTgeIIck__000117000_000180000,Odia,63.0000,2,2,0.0879,high (>7.0%),False,74.7126,73.5632,5.9701,33.2032,37.2248,33.7286,36.9066,,,,,130.0000,174.0000,128.0000,174.0000,4.0000,67.0000,8.7000,5.0800,8.3400,66.6200,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,BGAAfht5dYw__000000000_000612000,Gujarati,612.0000,4,4,0.1350,high (>7.0%),True,,,,100.0000,100.0000,100.0000,100.0000,,,,,,,,,,,678.6200,0.0000,0.0000,678.6200,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,BYLcUGNB_zM__000020000_001387000,Kannada,1367.0000,4,4,0.0054,low (<=2.2%),True,,,,100.0000,100.0000,100.0000,100.0000,,,,,,,,,,,1331.2100,0.0000,0.0000,1331.2100,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,Bngfppo1QtA__000028000_000927000,Telugu,899.0000,5,5+,0.1261,high (>7.0%),True,,,,100.0000,100.0000,100.0000,100.0000,,,,,,,,,,,1002.8700,0.0000,0.0000,1002.8700,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,CO_8ppdzq9U__000000000_000695000,Tamil,695.0000,4,4,0.0186,low (<=2.2%),True,,,,100.0000,100.0000,100.0000,100.0000,,,,,,,,,,,652.3400,0.0000,0.0000,652.3400,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,Cku_X_SL7qU__000060000_000660000,Gujarati,600.0000,3,3,0.1022,high (>7.0%),False,100.0000,100.0000,71.9626,68.5973,55.7339,71.1255,56.9995,,,,,1778.0000,1778.0000,1778.0000,1778.0000,154.0000,214.0000,108.1300,179.5700,52.8100,496.3900,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,DPmew0didIM__000191000_000512000,Telugu,321.0000,5,5+,0.0620,mid (2.2%-7.0%],False,65.1042,75.6510,21.1765,44.2009,63.8326,45.7991,64.5965,,,,,500.0000,768.0000,581.0000,768.0000,90.0000,425.0000,39.3000,27.1800,77.8800,326.6000,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,EmsKkNN2Me4__000035000_000095000,Malayalam,60.0000,2,2,0.0471,mid (2.2%-7.0%],False,87.1508,88.2682,28.3019,51.1785,61.4915,45.6403,53.8381,,,,,156.0000,179.0000,158.0000,179.0000,15.0000,53.0000,3.3700,5.9700,21.7100,60.6700,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,ExGJodnzocM__000212000_000527000,Devanagari (hi/mr),315.0000,4,4,0.0133,low (<=2.2%),False,100.0000,100.0000,67.4074,47.9562,64.1325,47.4622,64.5604,,,,,1161.0000,1161.0000,1161.0000,1161.0000,182.0000,270.0000,16.7500,10.4300,121.3500,309.7200,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,F2uXav-wriA__000000000_000907000,Devanagari (hi/mr),907.0000,4,4,0.0336,mid (2.2%-7.0%],True,,,,100.0000,100.0000,100.0000,100.0000,,,,,,,,,,,912.9800,0.0000,0.0000,912.9800,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,FDMf9ApmoNU__000016000_000686000,Bengali,670.0000,4,4,0.0882,high (>7.0%),True,,,,100.0000,100.0000,100.0000,100.0000,,,,,,,,,,,630.0200,0.0000,0.0000,630.0200,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,G6qzg93FxwE__000021000_000116000,Gujarati,95.0000,2,2,0.0061,low (<=2.2%),False,61.0487,61.0487,0.7692,6.6645,7.8575,6.6645,7.8575,,,,,163.0000,267.0000,163.0000,267.0000,1.0000,130.0000,3.8800,1.9700,0.3500,93.0300,sortformer,indicconformer__sortformer
indicconformer,sortformer,baseline,GEc_sS2KWo8__000096000_000290000,Gujarati,194.0000,4,4,0.0378,mid (2.2%-7.0%],False,83.5907,83.5907,3.7037,22.2467,47.2418,23.0328,47.5722,,,,,433.0000,518.0000,433.0000,518.0000,6.0000,162.0000,20.0600,10.1200,3.2100,150.0900,sortformer,indicconformer__sortformer
